data_type, time(ms), state, temp - calib temp, alt, ram_diff, bno_x, bno_y, bno_z, gyro_x, gyro_y, gyro_z
b'F',814416,4,4.04,353.9963379,12601.28125,9.08,-1.85,-0.87,24.5,-5.875,8.3125
b'F',814444,4,4.04,353.7321777,12601.28125,9.06,-1.92,-0.7,21.9375,-3.0625,5.375
b'F',814479,4,4.02,353.4490967,12601.28125,10.45,-2.13,-0.76,18.0625,1.9375,-1.125
b'F',814511,4,4.02,353.1801758,11784.28125,9.1,-1.81,-0.76,14.5,5.8125,-6.1875
b'F',814542,4,4.02,352.8027344,11784.28125,9.68,-1.81,-0.93,11.9375,9.875,-10.1875
b'F',814581,4,4.02,352.4724121,11784.28125,8.98,-1.39,-0.94,10.0625,15.6875,-14.9375
b'F',814612,4,4.02,352.1940918,10821.28125,10.8,-1.22,-1.09,8.8125,20.1875,-17.6875
b'F',814650,4,4.02,351.9204102,10821.28125,10.99,-1.05,-1,8.0625,26.4375,-20.125
b'F',814688,4,4.02,351.354248,10821.28125,8.84,-0.65,-0.55,7.8125,32.5625,-20.625
b'F',814726,4,4.02,350.9626465,11043.28125,10.93,-0.39,-0.37,7.4375,37.375,-19.4375
b'F',814766,4,4.02,350.4956055,11043.28125,10.91,-0.45,-0.15,6.4375,41.375,-18.5
b'F',814804,4,4.04,349.986084,10932.28125,10.28,-0.45,0.57,5.8125,44.125,-17.3125
b'F',814836,4,4.04,349.5897217,10932.28125,9.66,-0.37,1.2,5.9375,44.5,-16.5625
b'F',814919,4,4.02,348.7263184,9801.28125,9.92,0.13,2.5,9.0625,37.25,-12.4375
b'F',814952,4,4.04,348.3536377,9801.28125,10.34,0.41,3.06,10.9375,31.25,-9.8125
b'F',814993,4,4.04,347.8157959,9801.28125,10.28,0.46,3.64,14.3125,18.5625,-4.875
b'F',815025,4,4.04,347.5562744,8585.28125,10.08,0.59,3.81,15.5625,10.4375,-1.4375
b'F',815057,4,4.04,347.1600342,8585.28125,9.46,0.93,3.92,15.4375,0.4375,2.8125
b'F',815095,4,4.04,346.645752,8817.28125,9.96,1.11,4.09,8.6875,-13,9.625
b'F',815124,4,4.04,346.1833496,8817.28125,8.92,0.81,3.44,3.6875,-22.6875,14.625
b'F',815160,4,4.04,345.7823486,8817.28125,9.42,0.59,3,2.125,-30.375,19.3125
b'F',815193,4,4.04,345.4049072,9745.28125,10.36,0.39,2.64,0.3125,-39.5625,24.1875
b'F',815222,4,4.04,344.9472656,9745.28125,9.78,0,2.35,-0.6875,-43.125,26.0625
b'F',815257,4,4.04,344.6641846,9745.28125,9.72,-0.59,1.5,-1.625,-47.3125,28.5625
b'F',815285,4,4.02,344.522644,9745.28125,10.3,-0.91,0.87,-2.6875,-48.0625,28.625
b'F',815320,4,4.04,344.0744019,10205.28125,11.39,-1.35,-0.27,-1.1875,-48.0625,27.875
b'F',815349,4,4.04,343.7536011,10205.28125,10.6,-1.48,-0.72,0.625,-44.625,25.8125
b'F',815376,4,4.04,343.5365601,10205.28125,9.12,-1.52,-0.96,1.125,-39.8125,22.5
b'F',815412,4,4.02,343.2770386,10941.28125,9.64,-1.76,-1.35,0.75,-32.875,18.375
b'F',815440,4,4.04,342.8901978,10941.28125,10.4,-1.9,-1.63,-0.5625,-28.5625,15.875
b'F',815476,4,4.04,342.5646362,10941.28125,9.7,-1.66,-1.44,-2.875,-19.9375,10.75
b'F',815504,4,4.02,342.3570557,11667.28125,8.6,-1.33,-1.05,-4.9375,-14.0625,8.25
b'F',815533,4,4.02,342.2155151,11667.28125,10.43,-1.24,-1.07,-6.125,-9.1875,6.4375
b'F',815569,4,4.04,341.6446533,11667.28125,11.69,-1.11,-0.67,-7,-4.4375,5.375
b'F',815598,4,4.02,341.5031128,12041.28125,11.34,-0.93,-0.35,-7.3125,-1.25,5.1875
b'F',815627,4,4.02,341.2954712,12041.28125,11.67,-0.61,0.01,-7.4375,0.8125,6.0625
b'F',815663,4,4.02,341.0831909,12041.28125,9.97,-0.7,0.31,-7.4375,2.1875,7.9375
b'F',815695,4,4.02,340.6962891,13153.28125,9.94,-1.07,0.41,-7.8125,2.5625,9
b'F',815736,4,4.02,340.3094482,13153.28125,11.49,-1.26,0.63,-7.25,2,8.5625
b'F',815768,4,4.02,340.1065674,13153.28125,12.85,-1.61,0.85,-6.5625,1.375,6.6875
b'F',815799,4,4.02,339.8328857,14925.28125,12.34,-1.72,0.76,-5.3125,-0.125,3.625
b'F',815844,4,4.02,339.3375244,14925.28125,11.69,-2,0.76,-3.1875,-1.75,-2
b'F',815875,4,4.02,339.1299438,16209.28125,9.99,-2,0.76,-1,-2.5,-5.8125
b'F',815920,4,4.02,338.7288818,16209.28125,8.96,-1.89,1.26,3.0625,-5.8125,-11.5625
b'F',815951,4,4.02,338.5307617,16209.28125,9.66,-1.94,1.85,5.5625,-9.0625,-14.4375
b'F',815989,4,4.02,338.0211792,16890.28125,10.42,-1.83,2.38,8.8125,-14.4375,-17.5
b'F',816028,4,4.02,337.6201782,16890.28125,10.62,-1.39,2.7,10.8125,-23.125,-20.5625
b'F',816063,4,4.02,337.2285767,16890.28125,12.1,-1.09,3.36,13.5625,-35.1875,-22.625
b'F',816102,4,4.04,336.7190552,16462.28125,10.3,-0.46,2.78,12.875,-48.1875,-21.5625
b'F',816137,4,4.04,336.2614136,16462.28125,9.48,-0.09,2.48,10.5,-56.3125,-19.0625
b'F',816168,4,4.02,336.053772,17149.28125,10.6,0.29,2.42,6.6875,-63.4375,-15.5625
b'F',816208,4,4.04,335.5395508,17149.28125,9.97,0.35,1.5,1.0625,-71.5,-10
b'F',816238,4,4.04,335.2753296,17149.28125,10.9,0.33,0.61,-1.625,-75.3125,-5.875
b'F',816274,4,4.02,335.0582886,17113.28125,10.14,-0.01,-0.15,-3.625,-78.1875,-2.5
b'F',816305,4,4.02,334.7233276,17113.28125,9.56,-0.46,-0.89,-4.625,-78.5625,0.25
b'F',816337,4,4.02,334.3458862,17113.28125,10.16,-1.07,-1.61,-6.3125,-77,1.75
b'F',816372,4,4.02,334.0203247,16831.28125,9.86,-1.42,-2.24,-9.0625,-72.125,0.25
b'F',816400,4,4.02,333.6900635,16831.28125,10.54,-2.59,-3.46,-14.5,-66.125,-4.0625
b'F',816435,4,4.02,333.4777832,16831.28125,10.3,-3.4,-3.83,-23.3125,-58.5,-11.125
b'F',816464,4,4.02,333.1003418,15288.28125,10.73,-4.57,-4.75,-44.75,-48.625,-23.375
b'F',816497,4,4.02,332.8314209,15288.28125,10.32,-4.7,-4.96,-70.4375,-35.1875,-38.9375
b'F',816536,4,4.01,332.6096191,15288.28125,9.62,-3.92,-4.94,-105.75,-13.875,-61.75
b'F',816567,4,4.01,332.4680786,14191.28125,7.88,-2.83,-4.24,-118.125,2.8125,-74.9375
b'F',816598,4,4.02,331.8925171,14191.28125,7.84,-1.98,-3.88,-112.75,23.9375,-85.25
b'F',816643,4,4.01,331.6896362,14191.28125,7.92,-0.94,-3.66,-106.6875,42.9375,-89.625
b'F',816674,4,4.01,331.4914551,16596.28125,8.56,0.39,-3.88,-104.8125,55.9375,-88.8125
b'F',816719,4,4.02,330.9064331,16596.28125,9.84,2.18,-3.57,-92.25,77.9375,-78.3125
b'F',816751,4,4.02,330.5148315,18812.28125,11.51,4.31,-2.86,-86.1875,89,-66.375
b'F',816790,4,4.01,330.2365112,18812.28125,10.58,5.75,-0.98,-59.9375,97.625,-39.75
b'F',816829,4,4.01,329.9109497,18812.28125,5.66,3.79,0.27,-21.25,98.25,-14.5625
b'F',816864,4,4.02,329.3447876,17588.28125,5.79,3.96,0.43,-0.8125,97,-0.8125
b'F',816903,4,4.02,329.137207,17588.28125,7.36,4.75,0.31,35.6875,95,16.4375
b'F',816937,4,4,328.9815063,17588.28125,9.28,5.4,0.29,67.375,93.8125,30.5
b'F',816967,4,4,328.6465454,15520.28125,9.26,4.98,0.5,107.5,93.1875,47.375
b'F',817009,4,4.01,328.0803833,15520.28125,10.01,4.2,1.5,139.625,93.25,59.1875
b'F',817039,4,4,327.8585815,15520.28125,8.72,2.88,1.85,152.6875,92.75,62.0625
b'F',817075,4,4,327.4622803,15630.28125,7.73,1.76,2.38,160.0625,91.0625,60.875
b'F',817104,4,4,327.1461792,15630.28125,7.68,1.41,2.88,171,87.8125,57.625
b'F',817135,4,4.01,326.5753174,15630.28125,7.66,1.18,3.98,192.1875,80.3125,54
b'F',817170,4,4.01,326.2403564,16798.28125,8.64,2.84,5.33,236.75,65.375,51.3125
b'F',817199,4,4,325.9619751,16798.28125,8.7,3.79,5.37,256,51.6875,53.875
b'F',817234,4,4.01,325.3297729,16798.28125,8.53,5.14,4.85,248.75,38.5,61.5625
b'F',817262,4,4.01,324.9334717,17419.28125,7.4,4.59,3.86,209.125,27.75,73.5
b'F',817291,4,4,324.5135498,17419.28125,7.77,5.11,3.14,168.375,19.875,86.4375
b'F',817327,4,3.97,324.0936279,17419.28125,8.06,4.5,2.84,107.125,12.5625,105.5
b'F',817354,4,3.99,323.5888062,17746.28125,8.06,3.12,2.44,85.0625,9.625,113.75
b'F',817391,4,3.99,323.0651245,17746.28125,8.08,1.66,2.24,69.0625,5.0625,125.1875
b'F',817418,4,3.99,322.8009033,17746.28125,8.27,0.05,1.87,68.9375,3.5,129
b'F',817447,4,3.99,322.3338013,17087.28125,8.27,-1.11,1.48,71.125,2.875,127.8125
b'F',817482,4,4,321.8242798,17087.28125,8.16,-3.52,1.22,72.625,4.125,123.3125
b'F',817511,4,4,321.5648193,17087.28125,8.77,-5.44,1.33,79.3125,6.0625,112.9375
b'F',817543,4,4,321.2439575,15723.28125,9.12,-6.83,1.78,91.75,5.875,88.5
b'F',817581,4,4,321.0410767,15723.28125,9.58,-8.08,3.57,87.4375,-0.375,62.25
b'F',817613,4,4.01,320.7296753,15723.28125,8.42,-7.53,4.4,61.3125,-12.9375,34.875
b'F',817656,4,4.01,320.2814941,12293.28125,6.55,-5.95,3.6,-6.25,-39.4375,-2.8125
b'F',817734,4,3.99,319.7200317,14594.28125,6.79,-5.53,1.66,-34.5625,-58.9375,-41.875
b'F',817769,4,4.01,319.1586304,14594.28125,8.42,-4.98,0.39,-12,-63.125,-63.3125
b'F',817810,4,3.99,318.7952881,14594.28125,9.88,-3.76,-0.76,11,-63.4375,-79.5
b'F',817847,4,3.97,318.5028076,17593.28125,9.62,-2.07,-1.94,19,-60.25,-89.5
b'F',817888,4,3.99,317.8234253,17593.28125,8.72,-0.45,-3.44,19.75,-50.1875,-91.875
b'F',817921,4,4.01,317.1912231,18199.28125,7.29,0.63,-4.48,20.25,-42.6875,-90.75
b'F',817956,4,4.01,316.7996216,18199.28125,7.49,0.91,-5.18,41.5,-25.8125,-83.625
b'F',817995,4,4.01,316.4740601,18199.28125,7.73,0.94,-5.73,70.5,-6.5,-74.8125
b'F',818029,4,4.02,315.973938,17655.28125,8.08,0.94,-5.79,94,9.3125,-68.3125
b'F',818067,4,4.02,315.6436768,17655.28125,8.14,0.79,-4.98,118.0625,26.8125,-62.375
b'F',818099,4,4.01,315.4313965,17655.28125,7.66,0.5,-3.88,134.1875,36.5,-60.0625
b'F',818128,4,4.01,315.237915,15346.28125,8.44,0.85,-3.3,142.6875,42.4375,-59
b'F',818165,4,4.02,314.6717529,15346.28125,9.06,1.37,-2.84,143.875,46.9375,-58.3125
b'F',818191,4,4.02,314.4075928,15346.28125,9.96,2.42,-2.28,143.5,47.75,-56.875
b'F',818227,4,4.02,314.270752,14922.28125,9.18,3.12,-1.61,144.1875,48.375,-50.625
b'F',818256,4,4.02,313.9404907,14922.28125,7.55,3.2,-1.05,147.5625,47.125,-43.5
b'F',818284,4,4.02,313.6337891,14922.28125,6.19,2.96,-0.93,160.0625,45.1875,-36.375
b'F',818319,4,4.02,313.3035278,14878.28125,5.79,3.3,-0.93,176.0625,43.25,-28.4375
b'F',818347,4,4.04,313.0535278,14878.28125,6.23,3.94,-1.15,186.75,42.4375,-22.25
b'F',818383,4,4.02,312.7798462,14878.28125,8.34,5.4,-2.64,195.8125,44.5625,-7.0625
b'F',818413,4,4.04,312.2844849,14647.28125,9.12,5.55,-3.44,172.75,51.375,5.625
b'F',818442,4,4.04,312.1429443,14647.28125,10.32,5.37,-4.05,135,61.875,18.0625
b'F',818477,4,4.02,311.864563,14647.28125,9.72,3.62,-4.27,100.4375,75.5625,27.5625
b'F',818505,4,4.02,311.5296021,14032.28125,9.48,2.18,-3.5,77.3125,88.1875,33.5625
b'F',818538,4,4.04,311.1521606,14032.28125,8.44,1.63,-1.9,70.375,98.125,36.3125
b'F',818577,4,4.04,310.5718384,14032.28125,9.06,1.18,-0.48,68.25,106.25,36.875
b'F',818609,4,4.04,310.3123169,15431.28125,9.52,0.83,1.24,67.6875,108.4375,36.25
b'F',818652,4,4.04,309.859436,15431.28125,9.99,0.29,2.96,71.625,99.3125,32.0625
b'F',818685,4,4.04,309.6046143,15431.28125,10.34,0.59,4.9,73,89.375,29.75
b'F',818720,4,4.04,309.3356934,15925.28125,9.18,1.42,5.73,72.1875,73.4375,28.75
b'F',818761,4,4.04,308.9299927,15925.28125,8.94,2.18,5.87,39,43.3125,33.6875
b'F',818796,4,4.04,308.4864502,15925.28125,7.97,2,5.2,3.875,24.875,39.875
b'F',818836,4,4.04,308.1514893,13439.28125,7.84,1.44,4.85,-34.5625,2.625,48
b'F',818868,4,4.04,307.7504883,13439.28125,7.25,0.55,4.05,-50,-12.5,52.9375
b'F',818901,4,4.02,307.3588867,12320.28125,7.18,-0.35,3.24,-40.9375,-28.75,55.3125
b'F',818941,4,4.04,306.9625244,12320.28125,7.79,-1.22,2.66,-32.3125,-41,54.375
b'F',818975,4,4.02,306.5615234,12320.28125,7.77,-2,2.24,-27.5625,-47.5625,50.9375
b'F',819014,4,4.02,306.1699219,12081.28125,8.18,-3.6,1.05,-16.0625,-52.3125,42.1875
b'F',819047,4,4.04,305.6651001,12081.28125,8.92,-5.03,0.19,-1.0625,-53,32.4375
b'F',819077,4,4.02,305.5140991,12081.28125,9.44,-6.15,0.13,20.375,-51.25,19
b'F',819116,4,4.02,305.2923584,12593.28125,9.12,-6.37,0.46,49.8125,-49.125,-3.1875
b'F',819149,4,4.01,304.9573975,12593.28125,9.32,-6.37,0.76,76.4375,-48.6875,-26.625
b'F',819185,4,4.02,304.3865356,12593.28125,8.49,-5.29,0.94,85.9375,-50.875,-42.875
b'F',819212,4,4.02,304.1789551,14294.28125,7.81,-4,0.93,87.4375,-55.0625,-55.0625
b'F',819241,4,4.01,303.8439331,14294.28125,7.9,-3.36,0.69,91.5625,-59,-63.5
b'F',819276,4,4.02,303.3297119,14294.28125,7.71,-1.9,0.27,96.0625,-63.25,-67.8125
b'F',819304,4,4.02,303.0654907,17677.28125,9.1,-1.15,-0.13,97.8125,-66.9375,-69.375
b'F',819332,4,4.01,302.7965698,17677.28125,9.82,0.37,-1.18,97.6875,-68.75,-67.875
b'F',819368,4,4,302.4521484,17677.28125,11.17,2.42,-2.92,96.4375,-67.5,-61.125
b'F',819396,4,4.01,301.9473267,19491.28125,11.55,3.48,-5.16,96.0625,-62.3125,-52.375
b'F',819431,4,4,301.7349854,19491.28125,10.4,3.44,-6.07,82.25,-43.75,-34.9375
b'F',819460,4,3.99,301.5840454,19491.28125,8.14,2.59,-5.69,55.3125,-25.625,-24.1875
b'F',819491,4,3.97,301.3717041,17542.28125,8.29,2.28,-5.92,30.375,-8.75,-16.5625
b'F',819531,4,4,300.8150024,17542.28125,8.2,1.92,-5.81,-8.75,15,-9.1875
b'F',819562,4,4,300.4847412,17542.28125,7.55,1.33,-4.79,-42.125,31.0625,-4.5625
b'F',819601,4,3.99,300.1450195,14092.28125,8.2,0.87,-4.66,-75.75,47.9375,0.3125
b'F',819638,4,4,299.6968384,14092.28125,8.53,0.39,-3.06,-91.0625,60.5625,5.4375
b'F',819670,4,4.01,299.3240967,14092.28125,8.51,0.17,-1.74,-94,66.875,9.25
b'F',819715,4,4.01,298.800415,14029.28125,9.38,-0.33,0.22,-95.875,69.9375,13.125
b'F',819748,4,4.01,298.4088135,14029.28125,10.06,-0.65,2.46,-93.9375,63.4375,14.875
b'F',819786,4,4.02,297.8331909,15625.28125,9.75,-1.48,5.11,-94.375,53.375,16.0625
b'F',819828,4,4.02,297.2576294,15625.28125,7.88,-1.29,5.44,-80,24.5,10.6875
b'F',819863,4,4.02,296.9273682,15625.28125,7.29,-1.2,5.57,-76.625,5.875,7.25
b'F',819902,4,4.02,296.2810059,17034.28125,6.92,-1.09,5.73,-81.6875,-20.4375,2.625
b'F',819937,4,4.02,295.8799438,17034.28125,7.57,-0.98,5.92,-89.1875,-40.0625,-1.5
b'F',819967,4,4.01,295.6723633,17034.28125,8.18,-0.79,6.07,-104.6875,-67,-7.9375
b'F',820007,4,4,295.3232422,16119.28125,8.01,-0.46,4.85,-127.5625,-91.625,-15.8125
b'F',820038,4,4.02,294.6296997,16119.28125,7.88,-0.43,3.07,-140.3125,-104.0625,-23.125
b'F',820077,4,4.01,294.1672974,15645.28125,8.77,0.07,2.09,-143.75,-112.875,-33.125
b'F',820108,4,4,293.8181763,15645.28125,8.7,0.5,0.35,-146.0625,-114.375,-40.125
b'F',820136,4,4,293.4926147,15645.28125,8.86,0.89,-0.81,-147.0625,-112.4375,-43.6875
b'F',820171,4,4.02,292.7990723,16996.28125,8.3,1.61,-2.33,-149.625,-101.625,-50.0625
b'F',820204,4,4.02,292.3414307,16996.28125,8.23,2.07,-3.26,-147.8125,-92.125,-51.8125
b'F',820240,4,4.01,292.1338501,16996.28125,8.38,3.06,-4.79,-146.125,-71.125,-48.8125
b'F',820269,4,4,291.9262695,14137.28125,9.48,3.64,-5.53,-144.75,-53.125,-42.6875
b'F',820297,4,4.02,291.4261475,14137.28125,8.96,3.55,-5.16,-139.8125,-33.875,-33.625
b'F',820332,4,4.01,291.2044067,14137.28125,8.68,3.57,-4.83,-129.25,-16.75,-23.25
b'F',820361,4,3.99,291.0628662,10360.28125,9.28,3.94,-4.55,-108,-1.8125,-10.9375
b'F',820389,4,4,290.7420654,10360.28125,8.49,3.6,-3.83,-77.875,10.75,2.4375
b'F',820424,4,4.01,290.114563,10360.28125,7.73,3.42,-2.57,-51.0625,20.75,14.875
b'F',820453,4,4.01,289.7890015,10360.28125,8.32,3.74,-2.37,-29.5,28.25,26.1875
b'F',820533,4,4,288.8548584,11200.28125,8.32,3.18,-0.61,0,37.875,49.375
b'F',820565,4,4.02,288.1707153,12910.28125,8.75,3.33,0.07,7.25,39.0625,58.3125
b'F',820596,4,4.02,287.8970947,12910.28125,9.58,3.79,0.74,22.375,36.8125,70.5625
b'F',820635,4,4.01,287.491333,12910.28125,10.14,4.14,1.72,43.5625,33.4375,84.6875
b'F',820665,4,4.01,287.1657715,13705.28125,10.08,3.9,1.85,60.1875,29.875,96.5
b'F',820711,4,4.01,286.5760498,13705.28125,9.12,2.8,1.66,77.4375,26.4375,110.125
b'F',820741,4,4.01,286.0004272,13705.28125,8.16,1.63,1.63,82.3125,25.8125,117.1875
b'F',820778,4,4.02,285.5475464,15390.28125,7.49,0.15,1.46,86.375,26.0625,122.1875
b'F',820818,4,4.02,284.986084,15390.28125,7.6,-1.18,1.59,88.1875,27.375,121.5625
b'F',820855,4,4.02,284.7171631,16508.28125,10.6,-4.51,3.1,92.3125,26.625,113.5625
b'F',820894,4,4.02,284.5661621,16508.28125,10.06,-6.51,4.33,100.1875,23.4375,101.625
b'F',820927,4,4.02,284.2595215,16508.28125,10.47,-7.49,5.09,101.9375,11.1875,75.375
b'F',820959,4,4.02,283.9953003,11902.28125,9.73,-7.31,5.45,103.4375,-2.8125,52.6875
b'F',821002,4,4.02,283.7169189,11902.28125,8.4,-6.31,4.85,92.75,-25.3125,23.6875
b'F',821034,4,4.01,283.5140381,11902.28125,6.79,-4.98,3.3,80.6875,-44.4375,3.125
b'F',821076,4,4.02,282.8865356,11903.28125,8.12,-5.05,3.04,77.8125,-59.5,-11.9375
b'F',821108,4,4.02,282.4949951,11903.28125,10.67,-5.51,3.02,83.5625,-70.3125,-23.25
b'F',821141,4,4.02,282.1033936,16345.28125,11.51,-4.31,2.11,98,-79.8125,-33.25
b'F',821178,4,4.02,281.5891113,16345.28125,10.91,-2.92,0.15,114.4375,-88.125,-40.75
b'F',821207,4,4.04,281.2069702,16345.28125,8.25,-1.78,-1.26,121.3125,-89.5,-41.25
b'F',821236,4,4.04,280.7493286,18281.28125,8.49,-1.7,-2.54,122.6875,-86.0625,-38.6875
b'F',821278,4,4.02,280.4614868,18281.28125,8.92,-2.11,-4.87,116.875,-77.5625,-36.625
b'F',821307,4,4.01,280.2539063,18281.28125,9.64,-2.54,-5.47,115.8125,-64.9375,-36.75
b'F',821342,4,4.02,279.6170044,18025.28125,8.23,-2.72,-4.94,107.8125,-49.8125,-40
b'F',821370,4,4.01,279.206543,18025.28125,8.01,-2.88,-4.46,90.6875,-37.0625,-45.5
b'F',821397,4,4.01,278.8149414,18025.28125,8.23,-2.9,-4.05,64.0625,-26.3125,-52.875
b'F',821433,4,4.02,278.2440186,17422.28125,9.2,-2.84,-3.88,30.75,-12.75,-63.8125
b'F',821462,4,4.02,277.7391968,17422.28125,11.41,-2.68,-3.92,16.4375,-5.875,-69.5625
b'F',821497,4,4.02,277.3947754,17422.28125,11.73,-2.14,-3.52,-5.1875,7.6875,-80.4375
b'F',821525,4,4.02,276.9277344,17422.28125,10.4,-1.33,-2.5,-16.1875,16.8125,-86.8125
b'F',821553,4,4.02,276.4794922,17559.28125,9.14,-0.91,-1.65,-22.4375,23.5,-90.25
b'F',821589,4,4.01,276.0737305,17559.28125,7.9,0.29,-0.67,-24.375,27.1875,-90.4375
b'F',821618,4,4.01,275.8048096,17559.28125,7.73,0.96,-0.43,-24.9375,29.125,-88.125
b'F',821648,4,3.99,275.5170288,18302.28125,8.75,2.24,-0.01,-26,29.9375,-83.625
b'F',821688,4,4.01,274.8942261,18302.28125,10.71,4.26,0.7,-31.125,28.9375,-70.375
b'F',821719,4,4.02,274.4507446,18302.28125,11.53,5.33,1.03,-29.3125,26.75,-55.6875
b'F',821757,4,4.01,274.2384644,16647.28125,10.14,5.4,0.89,-32.0625,22.5625,-31.9375
b'F',821795,4,4,273.9034424,16647.28125,8.96,4.79,0.93,-31.25,18.1875,-9.9375
b'F',821826,4,4.02,273.4033813,12627.28125,8.4,4.46,0.93,-27.25,14.8125,4.6875
b'F',821871,4,4,273.1203003,12627.28125,8.88,4.64,1.37,-10.5,7.875,29.375
b'F',821903,4,3.99,272.7805786,12627.28125,8.27,4,1.46,7.0625,3.5,43.1875
b'F',821950,4,4.01,271.9643555,12970.28125,9.52,3.94,1.9,31.75,-2.375,59.9375
b'F',821982,4,4.02,271.3934937,12970.28125,9.28,3.2,2.04,53.6875,-8.0625,75.375
b'F',822017,4,4.02,271.119873,14295.28125,9.4,2.68,2.14,64.9375,-11.875,84.6875
b'F',822055,4,4.02,270.53479,14295.28125,8.78,1.29,1.98,72.5625,-16.25,93.6875
b'F',822090,4,4.02,269.9073486,14295.28125,8.38,0.46,1.76,76,-18.4375,98
b'F',822128,4,4.02,269.5109863,15852.28125,8.84,-0.69,1.44,78.5625,-20.25,100.6875
b'F',822163,4,4.02,269.1099854,15852.28125,8.77,-1.52,0.74,79.625,-20.5,99.3125
b'F',822194,4,4.02,268.7938843,15852.28125,8.46,-2.44,0.27,80.5625,-19.375,95.4375
b'F',822235,4,4.02,268.4022827,17096.28125,7.79,-3.38,-0.29,82.9375,-16.0625,87.5
b'F',822265,4,4.02,268.3173218,17096.28125,8.14,-4.51,-0.5,87,-12.375,78.0625
b'F',822301,4,4.01,268.2371216,17096.28125,9.24,-6.27,-1.05,85.5,-6.75,59.125
b'F',822330,4,4.02,267.8078003,14409.28125,9.56,-7.42,-1.31,88.3125,-3.1875,45.8125
b'F',822362,4,4.02,267.6662598,14409.28125,9.7,-8.23,-1.35,93.75,3.75,13.875
b'F',822396,4,4.01,267.3926392,14409.28125,8.36,-7.82,-0.91,96.3125,7.25,-13
b'F',822425,4,4,267.2510986,13944.28125,7.44,-6.97,-0.72,91.1875,8.25,-36.8125
b'F',822453,4,4.02,266.6235962,13944.28125,6.43,-5.85,-0.41,81.375,7.3125,-56.9375
b'F',822490,4,4.01,266.3499146,13944.28125,7.44,-5.73,-0.01,58.25,3.9375,-81.0625
b'F',822522,4,4,265.9394531,16932.28125,7.35,-4.57,-0.05,36.0625,0.6875,-97
b'F',822561,4,4,265.2930908,16932.28125,8.53,-3.46,0.17,26.9375,-1.75,-112
b'F',822593,4,4,264.8212891,16932.28125,9.32,-1.7,0.19,27.4375,-3.25,-117.125
b'F',822625,4,3.97,264.6090088,18691.28125,9.32,-0.74,0.29,27.5,-5.8125,-120.8125
b'F',822671,4,3.97,263.887146,18691.28125,8.8,2.46,0.11,22,-10,-116.25
b'F',822701,4,3.99,263.3256836,18726.28125,9.26,4.33,0.07,18.6875,-12.375,-107.0625
b'F',822747,4,3.97,262.7831421,18726.28125,8.51,6.53,-0.31,5.25,-13.4375,-84.875
b'F',822779,4,3.97,262.4387207,18726.28125,7.94,6.87,-0.46,-22.875,-11.875,-56.0625
b'F',822817,4,3.99,261.881958,15844.28125,7.16,6.47,-0.53,-44.875,-10.375,-33.3125
b'F',822857,4,4,261.3110962,15844.28125,7.01,6.19,-0.31,-75,-8.25,-5
b'F',822891,4,3.99,260.9666748,15844.28125,7.77,6.51,-0.09,-95.25,-8.1875,22.625
b'F',822930,4,3.99,260.3250732,11706.28125,7.82,5.57,0.33,-97.125,-11.75,51.4375
b'F',822966,4,4,259.8862915,11706.28125,8.42,5.05,0.48,-86.9375,-16.5,70.0625
b'F',822998,4,3.99,259.5984497,13165.28125,7.94,3,0.07,-74.5,-22.625,88.9375
b'F',823040,4,3.97,259.1172485,13165.28125,8.27,1.18,-0.22,-72.4375,-28.5,99
b'F',823072,4,3.97,258.6784668,13165.28125,9.3,0.13,-0.39,-70.625,-31.875,102.3125
b'F',823112,4,3.99,258.0368042,15792.28125,10.06,-1.22,-0.81,-71.625,-35.6875,101.3125
b'F',823143,4,3.97,257.7678833,15792.28125,10.21,-2.13,-1.07,-74.8125,-37.3125,95
b'F',823171,4,3.97,257.4989624,15792.28125,9.68,-3.07,-1.52,-80.125,-38.3125,87.5
b'F',823207,4,3.97,256.7440796,16264.28125,9.56,-4.2,-2.35,-87.8125,-37.4375,73.0625
b'F',823240,4,3.99,256.4845581,16264.28125,11.29,-4.87,-3.54,-91.125,-33.5,59.875
b'F',823269,4,3.97,256.3289185,16264.28125,10.93,-5.09,-4.16,-86.75,-25.0625,44.875
b'F',823303,4,3.97,256.1873779,13287.28125,12.01,-5.69,-5.37,-72.5625,-12.6875,30.5
b'F',823332,4,3.97,255.6824951,13287.28125,9.97,-5.03,-4.77,-51.75,2.875,15.5625
b'F',823411,4,3.97,254.8285522,12471.28125,7.66,-4.09,-3.55,-6.3125,37.1875,-13.625
b'F',823440,4,3.97,254.3143311,12471.28125,7.82,-4.12,-3.54,5.75,48.375,-24
b'F',823469,4,3.99,253.8755493,12471.28125,8.18,-4.22,-3.57,15.8125,59.3125,-34.875
b'F',823505,4,3.99,253.3565674,15551.28125,8.66,-4.14,-3.18,22.75,70.3125,-47.0625
b'F',823537,4,3.97,252.9508057,15551.28125,7.77,-3.4,-2.3,20.0625,80.6875,-62.5625
b'F',823575,4,3.97,252.427124,15551.28125,7.36,-2.83,-1.18,13.5,85.875,-71.9375
b'F',823607,4,3.99,251.8562012,16243.28125,7.77,-2.33,-0.29,7.25,88.9375,-81.625
b'F',823638,4,3.99,251.5872803,16243.28125,7.33,-1.81,0.48,5.8125,89.4375,-87.5
